id,text_preview,source_url,title,models,is_model_page,chunk_size,token_estimate
bmw_324634_chunk_018,"dostępne tylko według WLTP. Ponadto, zgodnie z rozporządzeniem UE 2022/195, od dnia 01.01.2023 roku w certyfikatach zgodności WE nie są już podawane wartości według NEDC. Więcej informacji o procedurach pomiarowych NEDC i WLTP można znaleźć na stroniewww.bmw.com/wltp.Więcej informacji dotyczących of...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,798,199
bmw_324634_chunk_019,"Scharnhausen, oraz na stroniehttps://www.dat.de/co2/.² Podane wartości określono zgodnie z wymaganą procedurą pomiaru WLTP. Rzeczywiste wartości zależą od różnych czynników, np. obciążenia, stylu jazdy, trasy, warunków pogodowych, włączonych odbiorników energii (w tym klimatyzacji), ogumienia, stanu...",https://www.bmw.pl/pl/samochod-elektryczny/pojazdy-elektryczne-zalety.html,Zalety pojazdów elektrycznych BMW i ich pozytywne skutki.,iX,True,323,80
bmw_087649_chunk_000,"Koszty pojazdu elektrycznego. Zakup. Utrzymanie. Serwisowanie. BMW i4 eDrive40 Gran Coupé: zużycie energii w cyklu mieszanym WLTP w kWh/100 km¹: 18–14,9; zasięg elektryczny, WLTP w km: 506–613 Podane wartości wyznaczono zgodnie z wymaganą procedurą pomiarową WLTP. Rzeczywiste wartości zależą od różn...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,800,200
bmw_087649_chunk_001,Dotacje do pojazdów elektrycznych Koszty stacji Wallbox Taryfy ładowania Dofinansowanie stacji ładowania Przeglądy i serwisowanie Najczęściej zadawane pytania Umów się na jazdę próbną Umów się na jazdę próbną Umów się na jazdę próbną Umów się na jazdę próbną Pojazd elektryczny może kosztować mniej n...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,798,199
bmw_087649_chunk_002,"liczyć na ulgi podatkowe, czy strefy bezpłatnego parkowania w miastach. Porównanie pojazdów elektrycznych. Touring / Limuzyna / Coupé (8) Touring / Limuzyna / Coupé (8) BMW i4 eDrive40 Gran CoupéJUŻ OD 1100 PLN NETTO LUB W LEASINGU 0%⁹Od 280 000 złIlustracje przedstawiają opcje wyposażenia dostępne ...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,779,194
bmw_087649_chunk_003,(WLTP)²506–613 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴154 - 209 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i4 eDrive40 Gran Coupé BMW i4 eDrive40 Gran Coupé BMW i4 eDrive40 Gran Coupé JUŻ OD 1100 PLN NETTO LUB ...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,791,197
bmw_087649_chunk_004,"informacje o cenach można uzyskać od partnera BMW. JUŻ OD 1100 PLN NETTO LUB W LEASINGU 0%⁹ JUŻ OD 1100 PLN NETTO LUB W LEASINGU 0%⁹ Od 280 000 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,796,199
bmw_087649_chunk_005,producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²506–613 km Zasięg elek...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,794,198
bmw_087649_chunk_006,"BMW i4 M60 xDrive Gran CoupéDOSTĘPNE W LEASINGU 0%¹⁰Od 350 000 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez op...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,796,199
bmw_087649_chunk_007,"BMW i4 M60 xDrive Gran Coupé BMW i4 M60 xDrive Gran Coupé BMW i4 M60 xDrive Gran Coupé DOSTĘPNE W LEASINGU 0%¹⁰Od 350 000 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy poda...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,797,199
bmw_087649_chunk_008,niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW. Od 350 000 zł Ilustracje ...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,799,199
bmw_087649_chunk_009,BMW. Zasięg elektryczny (WLTP)²433–546 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴141 - 185 km Zasięg po 10 minutach ładowania o dużej moc...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,794,198
bmw_087649_chunk_010,podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW.Zasięg elektryczny (WLTP)²513–626 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZ...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,798,199
bmw_087649_chunk_011,zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW. JUŻ OD 1580 PLN NETTO/MIES. LUB W LEAS...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,799,199
bmw_087649_chunk_012,"Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW. Od 335 000 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,790,197
bmw_087649_chunk_013,naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴157 - 211 km Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴ 157 - 211 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i5 M60 xDrive LimuzynaDOSTĘPNE W LEASINGU 0%¹²Od 492 000 złIlustracje przedst...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,797,199
bmw_087649_chunk_014,BMW.Zasięg elektryczny (WLTP)²473–539 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴145 - 174 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i5 M60 xDrive Limuzyna BMW i5 M60 xDrive Limuzyna BMW i5 M60 xDrive Limuzyna DOS...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,799,199
bmw_087649_chunk_015,"informacje o cenach można uzyskać od partnera BMW. DOSTĘPNE W LEASINGU 0%¹² DOSTĘPNE W LEASINGU 0%¹² Od 492 000 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsum...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,799,199
bmw_087649_chunk_016,VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²473–539 km Zasięg elektryczny (WLTP)² Min. czas ładow...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,793,198
bmw_087649_chunk_017,"1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹³Od 345 500 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposaże...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,798,199
bmw_087649_chunk_018,"Touring BMW i5 eDrive40 Touring BMW i5 eDrive40 Touring JUŻ OD 1650 PLN NETTO/MIES. LUB W LEASINGU 0%¹³Od 345 500 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek kons...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,798,199
bmw_087649_chunk_019,"za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzysk...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,799,199
bmw_087649_chunk_020,informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²495–602 km Zasięg elektryczny (WLTP)² Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:30 h Min. czas ładowania DC (od 10 do 80% poziomu naładowania)³ Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴149 - 204 ...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,797,199
bmw_087649_chunk_021,podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW.Zasięg elektryczny (WLTP)²455–522 kmMin. czas ładowania DC (od 10 do 80%...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,793,198
bmw_087649_chunk_022,niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW. DOSTĘPNE W LEASINGU 0%¹⁴ ...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,799,199
bmw_087649_chunk_023,"Wiążące informacje o cenach można uzyskać od partnera BMW. Od 502 500 zł Ilustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawow...",https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,799,199
bmw_087649_chunk_024,ładowania o dużej mocy (HPC)⁴143 - 171 km Zasięg po 10 minutach ładowania o dużej mocy (HPC)⁴ 143 - 171 km SkonfigurujPorównaj terazKontynuuj do „Porównaj” Skonfiguruj Porównaj teraz BMW i7 xDrive60 LimuzynaJUŻ OD 2450 PLN NETTO/MIES. LUB W LEASINGU 0%¹⁵Od 650 000 złIlustracje przedstawiają opcje wy...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,798,199
bmw_087649_chunk_025,(WLTP)²589–624 kmMin. czas ładowania DC (od 10 do 80% poziomu naładowania)³0:34 hZasięg po 10 minutach ładowania o dużej mocy (HPC)⁴151 - 186 kmSkonfigurujPorównaj terazKontynuuj do „Porównaj” BMW i7 xDrive60 Limuzyna BMW i7 xDrive60 Limuzyna BMW i7 xDrive60 Limuzyna JUŻ OD 2450 PLN NETTO/MIES. LUB ...,https://www.bmw.pl/pl/samochod-elektryczny/koszty-samochodu-elektrycznego.html,"Koszty pojazdu elektrycznego: ceny, dotacje i utrzymanie",i4,True,795,198
bmw_344573_chunk_000,"Modele BMW Plug-in Hybrid. Sprawdź aktualne oferty na modele BMW Plug-in Hybrid w BMW Leasing. BMW X3 30e xDrive: Zużycie paliwa w cyklu mieszanym WLTP w l/100 km¹, ³, ⁴: 3,3–2,8; emisja CO₂, cykl mieszany WLTP w g/km¹, ³, ⁴: 76–64; zużycie energii w cyklu mieszanym WLTP w kWh/100 km¹, ³, ⁴: 16,7–15...",https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,796,199
bmw_344573_chunk_001,na jazdę próbną Umów się na jazdę próbną Modele PHEV Technologia PHEV Jak działa samochód hybrydowy Zalety samochodow hybrydowych Efektywne ładowanie hybryd plug-in Najczęściej zadawane pytania Umów się na jazdę próbną Umów się na jazdę próbną Umów się na jazdę próbną Umów się na jazdę próbną Poznaj...,https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,795,198
bmw_344573_chunk_002,"(9) Sedan / Touring / Active Tourer (9) BMW 230e xDrive Active TourerTERAZ DOSTĘPNE W BMW LEASING 103%6Od 229 500 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek kons...",https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,796,199
bmw_344573_chunk_003,"Active Tourer BMW 230e xDrive Active Tourer BMW 230e xDrive Active Tourer TERAZ DOSTĘPNE W BMW LEASING 103%6Od 229 500 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek...",https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,793,198
bmw_344573_chunk_004,"ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW....",https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,791,197
bmw_344573_chunk_005,o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²81–87 km Zasięg elektryczny (WLTP)² Min. czas ładowania AC (poziom naładowania 0-100%)⁵1:45 h Min. czas ładowania AC (poziom naładowania 0-100%)⁵ Konfiguracja i cenyPorównaj terazKontynuuj do „Porównaj” Konfiguracja i ceny Porównaj te...,https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,796,199
bmw_344573_chunk_006,Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW.Zasięg elektryczny (WLTP)²96–101 kmMin. czas ładowania AC (poziom naładowania 0-100%)⁵2:15 hKonfiguracja i cenyPorównaj terazKontynuuj do „Porównaj” BMW 330e Limuzyna BMW 330e Limuzyna BMW 330e Limuzyna TERAZ DOST...,https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,789,197
bmw_344573_chunk_007,"Wiążące informacje o cenach można uzyskać od partnera BMW. TERAZ DOSTĘPNE W BMW LEASING 103%7 TERAZ DOSTĘPNE W BMW LEASING 103%7 Od 255 000 złIlustracje przedstawiają opcje wyposażenia dostępne za dopłatą. Podane ceny stanowią niewiążące, niekartelowe zalecenia producenta i zawierają podatek VAT ora...",https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,792,198
bmw_344573_chunk_008,producenta i zawierają podatek VAT oraz standardowy podatek konsumpcyjny (NOVA) w oparciu o model podstawowy bez opcji wyposażenia z wyłączeniem kosztów transferu. Błędy i pomyłki zastrzeżone. Wiążące informacje o cenach można uzyskać od partnera BMW. Zasięg elektryczny (WLTP)²96–101 km Zasięg elekt...,https://www.bmw.pl/pl/samochod-elektryczny/hybryda-plug-in.html,"Hybrydy plug-in BMW: modele, zalety i opcje zakupu","M5, X3",True,798,199
